question,type,options,answer,model,tone,difficulty
What types of  data analytics tools do you use?,MULTI-SELECT,Tableau; Power BI; Qlik Sense; Splunk; Google Data Studio,Tableau,Gemini,verbose,short
What types of  data analytics tools do you use?,MULTI-SELECT,Tableau; Power BI; Qlik Sense; Splunk; Google Data Studio,Tableau,Gemini,concise,short
What types of  data analytics tools do you use?,MULTI-SELECT,Tableau; Power BI; Qlik Sense; Splunk; Google Data Studio,Tableau is my favorite data analytics tool,Gemini,colloquial,short
What types of  data analytics tools do you use?,MULTI-SELECT,Tableau; Power BI; Qlik Sense; Splunk; Google Data Studio,Tableau,Gemini,explanatory,short
What types of  data analytics tools do you use?,MULTI-SELECT,Tableau; Power BI; Qlik Sense; Splunk; Google Data Studio,Tableau,Gemini,annoyed,short
What types of  maintenance software do you use?,MULTI-SELECT,SAP PM; IBM Maximo; Oracle EAM; Infor EAM; Microsoft Dynamics 365,Microsoft Dynamics 365,Gemini,verbose,short
What types of  maintenance software do you use?,MULTI-SELECT,SAP PM; IBM Maximo; Oracle EAM; Infor EAM; Microsoft Dynamics 365,Microsoft Dynamics 365,Gemini,concise,short
What types of  maintenance software do you use?,MULTI-SELECT,SAP PM; IBM Maximo; Oracle EAM; Infor EAM; Microsoft Dynamics 365,IBM Maximo is a maintenance software,Gemini,colloquial,short
What types of  maintenance software do you use?,MULTI-SELECT,SAP PM; IBM Maximo; Oracle EAM; Infor EAM; Microsoft Dynamics 365,Microsoft Dynamics 365,Gemini,explanatory,short
What types of  maintenance software do you use?,MULTI-SELECT,SAP PM; IBM Maximo; Oracle EAM; Infor EAM; Microsoft Dynamics 365,Infor EAM is a maintenance software,Gemini,annoyed,short
What types of  project management software do you use?,MULTI-SELECT,Microsoft Project; Asana; Jira; Trello; Monday.com,Asana is a project management software,Gemini,verbose,short
What types of  project management software do you use?,MULTI-SELECT,Microsoft Project; Asana; Jira; Trello; Monday.com,Asana is a project management software,Gemini,concise,short
What types of  project management software do you use?,MULTI-SELECT,Microsoft Project; Asana; Jira; Trello; Monday.com,Asana is a project management software,Gemini,explanatory,short
What types of  project management software do you use?,MULTI-SELECT,Microsoft Project; Asana; Jira; Trello; Monday.com,Asana is a project management software,Gemini,annoyed,short
What types of  risk management software do you use?,MULTI-SELECT,Archer; ServiceNow; MetricStream; Riskonnect; LogicManager,LogicManager,Gemini,verbose,short
What types of  risk management software do you use?,MULTI-SELECT,Archer; ServiceNow; MetricStream; Riskonnect; LogicManager,LogicManager,Gemini,concise,short
What types of  risk management software do you use?,MULTI-SELECT,Archer; ServiceNow; MetricStream; Riskonnect; LogicManager,LogicManager is a risk management software,Gemini,colloquial,short
What types of  risk management software do you use?,MULTI-SELECT,Archer; ServiceNow; MetricStream; Riskonnect; LogicManager,LogicManager,Gemini,explanatory,short
What types of  risk management software do you use?,MULTI-SELECT,Archer; ServiceNow; MetricStream; Riskonnect; LogicManager,LogicManager,Gemini,annoyed,short
What types of communication protocols are you familiar with?,MULTI-SELECT,HTTP; HTTPS; TCP/IP; UDP; REST; GraphQL,I am familiar with HTTPS TCPIP UDP REST GraphQL,Gemini,verbose,short
What types of communication protocols are you familiar with?,MULTI-SELECT,HTTP; HTTPS; TCP/IP; UDP; REST; GraphQL,I am familiar with TCPIP,Gemini,concise,short
What types of communication protocols are you familiar with?,MULTI-SELECT,HTTP; HTTPS; TCP/IP; UDP; REST; GraphQL,TCPIP UDP and GraphQL,Gemini,explanatory,short
What types of communication protocols are you familiar with?,MULTI-SELECT,HTTP; HTTPS; TCP/IP; UDP; REST; GraphQL,I am familiar with TCPIP and UDP,Gemini,annoyed,short
What types of data do you collect to monitor your operations?,MULTI-SELECT,Production data; Energy consumption data; Environmental data; Safety data; Maintenance data,Production data,Gemini,verbose,short
What types of data do you collect to monitor your operations?,MULTI-SELECT,Production data; Energy consumption data; Environmental data; Safety data; Maintenance data,Production data,Gemini,concise,short
What types of data do you collect to monitor your operations?,MULTI-SELECT,Production data; Energy consumption data; Environmental data; Safety data; Maintenance data,Production data,Gemini,colloquial,short
What types of data do you collect to monitor your operations?,MULTI-SELECT,Production data; Energy consumption data; Environmental data; Safety data; Maintenance data,Production data,Gemini,explanatory,short
What types of data do you collect to monitor your operations?,MULTI-SELECT,Production data; Energy consumption data; Environmental data; Safety data; Maintenance data,Production data,Gemini,annoyed,short
What types of data structures are you comfortable using?,MULTI-SELECT,Arrays; Linked Lists; Trees; Graphs; Hash Tables; Stacks; Queues,Linked Lists,Gemini,verbose,short
What types of data structures are you comfortable using?,MULTI-SELECT,Arrays; Linked Lists; Trees; Graphs; Hash Tables; Stacks; Queues,Linked Lists,Gemini,concise,short
What types of data structures are you comfortable using?,MULTI-SELECT,Arrays; Linked Lists; Trees; Graphs; Hash Tables; Stacks; Queues,Linked Lists are my favorite data structures,Gemini,colloquial,short
What types of data structures are you comfortable using?,MULTI-SELECT,Arrays; Linked Lists; Trees; Graphs; Hash Tables; Stacks; Queues,Linked Lists,Gemini,explanatory,short
What types of data structures are you comfortable using?,MULTI-SELECT,Arrays; Linked Lists; Trees; Graphs; Hash Tables; Stacks; Queues,Linked Lists are my favorite data structures,Gemini,annoyed,short
What types of databases have you used in your projects?,MULTI-SELECT,Relational databases; NoSQL databases; Graph databases,I have used Relational databases in my projects,Gemini,verbose,short
What types of databases have you used in your projects?,MULTI-SELECT,Relational databases; NoSQL databases; Graph databases,I have used Relational databases in my projects,Gemini,colloquial,short
What types of databases have you used in your projects?,MULTI-SELECT,Relational databases; NoSQL databases; Graph databases,Relational databases,Gemini,explanatory,short
What types of databases have you used in your projects?,MULTI-SELECT,Relational databases; NoSQL databases; Graph databases,NoSQL databases,Gemini,annoyed,short
What types of design patterns are you familiar with?,MULTI-SELECT,Singleton; Factory; Observer; MVC; MVVM; Decorator; Adapter; Strategy,Observer,Gemini,verbose,short
What types of design patterns are you familiar with?,MULTI-SELECT,Singleton; Factory; Observer; MVC; MVVM; Decorator; Adapter; Strategy,MVVM is a type of design pattern,Gemini,concise,short
What types of design patterns are you familiar with?,MULTI-SELECT,Singleton; Factory; Observer; MVC; MVVM; Decorator; Adapter; Strategy,Observer,Gemini,colloquial,short
What types of design patterns are you familiar with?,MULTI-SELECT,Singleton; Factory; Observer; MVC; MVVM; Decorator; Adapter; Strategy,Observer,Gemini,explanatory,short
What types of design patterns are you familiar with?,MULTI-SELECT,Singleton; Factory; Observer; MVC; MVVM; Decorator; Adapter; Strategy,Observer,Gemini,annoyed,short
What types of design patterns are you most comfortable using?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Im most comfortable using Structural patterns,Gemini,verbose,short
What types of design patterns are you most comfortable using?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Im most comfortable using Structural patterns,Gemini,concise,short
What types of design patterns are you most comfortable using?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Im most comfortable using Structural patterns,Gemini,explanatory,short
What types of design patterns are you most comfortable using?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Im most comfortable using Structural patterns,Gemini,annoyed,short
What types of design patterns have you implemented in your projects?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Structural patterns,Gemini,verbose,short
What types of design patterns have you implemented in your projects?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Structural patterns,Gemini,concise,short
What types of design patterns have you implemented in your projects?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Structural patterns,Gemini,colloquial,short
What types of design patterns have you implemented in your projects?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Structural patterns,Gemini,explanatory,short
What types of design patterns have you implemented in your projects?,MULTI-SELECT,Creational patterns; Structural patterns; Behavioral patterns,Structural patterns,Gemini,annoyed,short
What types of design principles are you familiar with?,MULTI-SELECT,"SOLID principles; DRY (Don't Repeat Yourself); KISS (Keep It Simple, Stupid); YAGNI (You Ain't Gonna Need It)",SOLID principles,Gemini,verbose,short
What types of design principles are you familiar with?,MULTI-SELECT,"SOLID principles; DRY (Don't Repeat Yourself); KISS (Keep It Simple, Stupid); YAGNI (You Ain't Gonna Need It)",SOLID principles,Gemini,concise,short
What types of design principles are you familiar with?,MULTI-SELECT,"SOLID principles; DRY (Don't Repeat Yourself); KISS (Keep It Simple, Stupid); YAGNI (You Ain't Gonna Need It)",SOLID principles,Gemini,colloquial,short
What types of design principles are you familiar with?,MULTI-SELECT,"SOLID principles; DRY (Don't Repeat Yourself); KISS (Keep It Simple, Stupid); YAGNI (You Ain't Gonna Need It)",SOLID principles,Gemini,explanatory,short
What types of design principles are you familiar with?,MULTI-SELECT,"SOLID principles; DRY (Don't Repeat Yourself); KISS (Keep It Simple, Stupid); YAGNI (You Ain't Gonna Need It)",SOLID principles,Gemini,annoyed,short
What types of diagrams are you familiar with?,MULTI-SELECT,UML diagrams; Flowcharts; Entity-relationship diagrams; Data flow diagrams; State diagrams,I am familiar with UML diagrams,Gemini,verbose,short
What types of diagrams are you familiar with?,MULTI-SELECT,UML diagrams; Flowcharts; Entity-relationship diagrams; Data flow diagrams; State diagrams,I am familiar with UML diagrams,Gemini,concise,short
What types of diagrams are you familiar with?,MULTI-SELECT,UML diagrams; Flowcharts; Entity-relationship diagrams; Data flow diagrams; State diagrams,I am familiar with UML diagrams,Gemini,colloquial,short
What types of diagrams are you familiar with?,MULTI-SELECT,UML diagrams; Flowcharts; Entity-relationship diagrams; Data flow diagrams; State diagrams,I am familiar with UML diagrams,Gemini,explanatory,short
What types of diagrams are you familiar with?,MULTI-SELECT,UML diagrams; Flowcharts; Entity-relationship diagrams; Data flow diagrams; State diagrams,I am familiar with UML diagrams,Gemini,annoyed,short
What types of diversity and inclusion initiatives does your company have?,MULTI-SELECT,Diversity training; Employee resource groups; Mentorship programs; Inclusive hiring practices; Accessibility initiatives,Diversity training,Gemini,verbose,short
What types of diversity and inclusion initiatives does your company have?,MULTI-SELECT,Diversity training; Employee resource groups; Mentorship programs; Inclusive hiring practices; Accessibility initiatives,Diversity training,Gemini,concise,short
What types of diversity and inclusion initiatives does your company have?,MULTI-SELECT,Diversity training; Employee resource groups; Mentorship programs; Inclusive hiring practices; Accessibility initiatives,Diversity training,Gemini,colloquial,short
What types of diversity and inclusion initiatives does your company have?,MULTI-SELECT,Diversity training; Employee resource groups; Mentorship programs; Inclusive hiring practices; Accessibility initiatives,Diversity training,Gemini,explanatory,short
What types of documentation are you comfortable creating?,MULTI-SELECT,User manuals; Technical specifications; API documentation; Design documents; Test plans,User manuals,Gemini,verbose,short
What types of documentation are you comfortable creating?,MULTI-SELECT,User manuals; Technical specifications; API documentation; Design documents; Test plans,User manuals,Gemini,concise,short
What types of documentation are you comfortable creating?,MULTI-SELECT,User manuals; Technical specifications; API documentation; Design documents; Test plans,User manuals,Gemini,explanatory,short
What types of employee benefits does your company offer?,MULTI-SELECT,Health insurance; Retirement plan; Paid time off; Tuition reimbursement; Child care assistance,Health insurance is a type of employee benefit,Gemini,colloquial,short
What types of employee benefits does your company offer?,MULTI-SELECT,Health insurance; Retirement plan; Paid time off; Tuition reimbursement; Child care assistance,Health insurance is a type of employee benefit,Gemini,explanatory,short
What types of events do you typically attend?,MULTI-SELECT,Conferences; Trade shows; Seminars; Workshops; Networking events,I typically attend networking events,Gemini,verbose,short
What types of events do you typically attend?,MULTI-SELECT,Conferences; Trade shows; Seminars; Workshops; Networking events,I typically attend networking events,Gemini,concise,short
What types of events do you typically attend?,MULTI-SELECT,Conferences; Trade shows; Seminars; Workshops; Networking events,I typically attend networking events,Gemini,colloquial,short
What types of events do you typically attend?,MULTI-SELECT,Conferences; Trade shows; Seminars; Workshops; Networking events,I typically attend networking events,Gemini,explanatory,short
What types of events do you typically attend?,MULTI-SELECT,Conferences; Trade shows; Seminars; Workshops; Networking events,I typically attend networking events,Gemini,annoyed,short
What types of heavy machinery do you utilize?,MULTI-SELECT,Bulldozers; Excavator; Cranes; Forklifts; Heavy-duty trucks,Forklifts,Gemini,verbose,short
What types of heavy machinery do you utilize?,MULTI-SELECT,Bulldozers; Excavator; Cranes; Forklifts; Heavy-duty trucks,Forklifts,Gemini,concise,short
What types of heavy machinery do you utilize?,MULTI-SELECT,Bulldozers; Excavator; Cranes; Forklifts; Heavy-duty trucks,Forklifts,Gemini,colloquial,short
What types of heavy machinery do you utilize?,MULTI-SELECT,Bulldozers; Excavator; Cranes; Forklifts; Heavy-duty trucks,Forklifts,Gemini,annoyed,short
What types of industrial automation systems do you use?,MULTI-SELECT,Programmable Logic Controllers (PLCs); Supervisory Control and Data Acquisition (SCADA); Distributed Control Systems (DCS); Human-Machine Interfaces (HMIs); Industrial Ethernet,Industrial Ethernet,Gemini,concise,short
What types of industrial automation systems do you use?,MULTI-SELECT,Programmable Logic Controllers (PLCs); Supervisory Control and Data Acquisition (SCADA); Distributed Control Systems (DCS); Human-Machine Interfaces (HMIs); Industrial Ethernet,Industrial Ethernet,Gemini,explanatory,short
What types of industrial automation systems do you use?,MULTI-SELECT,Programmable Logic Controllers (PLCs); Supervisory Control and Data Acquisition (SCADA); Distributed Control Systems (DCS); Human-Machine Interfaces (HMIs); Industrial Ethernet,I use Distributed Control Systems DCS,Gemini,annoyed,short
What types of maintenance strategies do you employ?,MULTI-SELECT,Preventive maintenance; Predictive maintenance; Corrective maintenance; Condition-based maintenance; Total productive maintenance (TPM),Preventive maintenance,Gemini,verbose,short
What types of maintenance strategies do you employ?,MULTI-SELECT,Preventive maintenance; Predictive maintenance; Corrective maintenance; Condition-based maintenance; Total productive maintenance (TPM),Preventive maintenance,Gemini,concise,short
What types of maintenance strategies do you employ?,MULTI-SELECT,Preventive maintenance; Predictive maintenance; Corrective maintenance; Condition-based maintenance; Total productive maintenance (TPM),Preventive maintenance,Gemini,colloquial,short
What types of maintenance strategies do you employ?,MULTI-SELECT,Preventive maintenance; Predictive maintenance; Corrective maintenance; Condition-based maintenance; Total productive maintenance (TPM),Preventive maintenance,Gemini,explanatory,short
What types of maintenance strategies do you employ?,MULTI-SELECT,Preventive maintenance; Predictive maintenance; Corrective maintenance; Condition-based maintenance; Total productive maintenance (TPM),Preventive maintenance,Gemini,annoyed,short
What types of marketing channels does your company use?,MULTI-SELECT,Digital marketing; Social media marketing; Email marketing; Content marketing; Traditional marketing,Traditional marketing,Gemini,concise,short
What types of projects are you interested in?,MULTI-SELECT,Web development; Mobile app development; Data science; Machine learning; Artificial intelligence; Game development; Software engineering,Software engineering,Gemini,verbose,short
What types of projects are you interested in?,MULTI-SELECT,Web development; Mobile app development; Data science; Machine learning; Artificial intelligence; Game development; Software engineering,I am interested in Software Engineering,Gemini,concise,short
What types of projects are you interested in?,MULTI-SELECT,Web development; Mobile app development; Data science; Machine learning; Artificial intelligence; Game development; Software engineering,I am interested in Software Engineering,Gemini,colloquial,short
What types of projects are you interested in?,MULTI-SELECT,Web development; Mobile app development; Data science; Machine learning; Artificial intelligence; Game development; Software engineering,Software engineering,Gemini,explanatory,short
What types of projects are you interested in?,MULTI-SELECT,Web development; Mobile app development; Data science; Machine learning; Artificial intelligence; Game development; Software engineering,I am interested in Software engineering,Gemini,annoyed,short
What types of quality certifications do you hold?,MULTI-SELECT,ISO 9001; ISO 14001; OHSAS 18001; ISO 27001; Industry-specific certifications,ISO 9001,Gemini,verbose,short
What types of quality certifications do you hold?,MULTI-SELECT,ISO 9001; ISO 14001; OHSAS 18001; ISO 27001; Industry-specific certifications,ISO 9001,Gemini,concise,short
What types of quality certifications do you hold?,MULTI-SELECT,ISO 9001; ISO 14001; OHSAS 18001; ISO 27001; Industry-specific certifications,ISO 9001,Gemini,colloquial,short
What types of quality certifications do you hold?,MULTI-SELECT,ISO 9001; ISO 14001; OHSAS 18001; ISO 27001; Industry-specific certifications,ISO 9001,Gemini,explanatory,short
What types of quality certifications do you hold?,MULTI-SELECT,ISO 9001; ISO 14001; OHSAS 18001; ISO 27001; Industry-specific certifications,ISO 9001,Gemini,annoyed,short
What types of quality control measures do you employ?,MULTI-SELECT,Regular inspections; Testing; Statistical process control (SPC); ISO 9001 certification; Six Sigma methodology,Regular inspections,Gemini,verbose,short
What types of quality control measures do you employ?,MULTI-SELECT,Regular inspections; Testing; Statistical process control (SPC); ISO 9001 certification; Six Sigma methodology,Regular inspections,Gemini,annoyed,short
What types of research and development activities are you undertaking?,MULTI-SELECT,Process improvement; New product development; Sustainability initiatives; Automation technology; Materials science,I am undertaking New product development,Gemini,verbose,short
What types of research and development activities are you undertaking?,MULTI-SELECT,Process improvement; New product development; Sustainability initiatives; Automation technology; Materials science,I am undertaking new product development,Gemini,concise,short
What types of research and development activities are you undertaking?,MULTI-SELECT,Process improvement; New product development; Sustainability initiatives; Automation technology; Materials science,I am undertaking new product development,Gemini,colloquial,short
What types of research and development activities are you undertaking?,MULTI-SELECT,Process improvement; New product development; Sustainability initiatives; Automation technology; Materials science,New product development,Gemini,explanatory,short
What types of research and development activities are you undertaking?,MULTI-SELECT,Process improvement; New product development; Sustainability initiatives; Automation technology; Materials science,I am undertaking new product development,Gemini,annoyed,short
What types of research and development activities does your company undertake?,MULTI-SELECT,Basic research; Applied research; Development; Innovation; Technology transfer,Applied research,Gemini,verbose,short
What types of research and development activities does your company undertake?,MULTI-SELECT,Basic research; Applied research; Development; Innovation; Technology transfer,Applied research,Gemini,concise,short
What types of research and development activities does your company undertake?,MULTI-SELECT,Basic research; Applied research; Development; Innovation; Technology transfer,Applied research,Gemini,colloquial,short
What types of research and development activities does your company undertake?,MULTI-SELECT,Basic research; Applied research; Development; Innovation; Technology transfer,Applied research,Gemini,explanatory,short
What types of research and development activities does your company undertake?,MULTI-SELECT,Basic research; Applied research; Development; Innovation; Technology transfer,Applied research,Gemini,annoyed,short
What types of sales reports are most valuable to your team?,MULTI-SELECT,Sales pipeline reports; Lead conversion reports; Sales forecast reports; Sales performance reports; Customer segmentation reports,Sales performance reports,Gemini,concise,short
What types of sales tools and technologies does your team currently use?,MULTI-SELECT,CRM software; Sales automation tools; Sales intelligence platforms; Proposal software; Communication and collaboration tools,CRM software is the most common sales tool,Gemini,concise,short
What types of sales training do your sales reps need?,MULTI-SELECT,Product knowledge training; Sales techniques training; Customer relationship management (CRM) training; Negotiation skills training; Closing skills training,Sales techniques training,Gemini,verbose,short
What types of sales training do your sales reps need?,MULTI-SELECT,Product knowledge training; Sales techniques training; Customer relationship management (CRM) training; Negotiation skills training; Closing skills training,Sales techniques training,Gemini,concise,short
What types of sales training do your sales reps need?,MULTI-SELECT,Product knowledge training; Sales techniques training; Customer relationship management (CRM) training; Negotiation skills training; Closing skills training,Sales techniques training,Gemini,explanatory,short
What types of sales training do your sales reps need?,MULTI-SELECT,Product knowledge training; Sales techniques training; Customer relationship management (CRM) training; Negotiation skills training; Closing skills training,Sales techniques training,Gemini,annoyed,short
What types of software architectures are you familiar with?,MULTI-SELECT,Microservices; Monolithic; Layered; Event-driven,Microservices,Gemini,verbose,short
What types of software architectures are you familiar with?,MULTI-SELECT,Microservices; Monolithic; Layered; Event-driven,Microservices,Gemini,concise,short
What types of software architectures are you familiar with?,MULTI-SELECT,Microservices; Monolithic; Layered; Event-driven,Microservices is a type of software architecture,Gemini,colloquial,short
What types of software development environments have you worked in?,MULTI-SELECT,Agile; Waterfall; DevOps; Continuous integration/continuous delivery (CI/CD),Ive worked in Agile DevOps and CICD,Gemini,colloquial,short
What types of software development environments have you worked in?,MULTI-SELECT,Agile; Waterfall; DevOps; Continuous integration/continuous delivery (CI/CD),Ive worked in Agile DevOps and CICD,Gemini,annoyed,short
What types of software development methodologies have you experienced?,MULTI-SELECT,Agile; Waterfall; Lean; Kanban; Scrum,Ive experienced Agile Waterfall Lean and Scrum,Gemini,verbose,short
What types of software development methodologies have you experienced?,MULTI-SELECT,Agile; Waterfall; Lean; Kanban; Scrum,Agile,Gemini,concise,short
What types of software development methodologies have you experienced?,MULTI-SELECT,Agile; Waterfall; Lean; Kanban; Scrum,I have experienced Agile Waterfall Lean and Scrum,Gemini,colloquial,short
What types of software development projects have you worked on?,MULTI-SELECT,Web applications; Mobile applications; Desktop applications; Embedded systems; Data science projects,I have worked on Embedded systems,Gemini,concise,short
What types of software development projects have you worked on?,MULTI-SELECT,Web applications; Mobile applications; Desktop applications; Embedded systems; Data science projects,I have worked on Embedded systems,Gemini,colloquial,short
What types of software development projects have you worked on?,MULTI-SELECT,Web applications; Mobile applications; Desktop applications; Embedded systems; Data science projects,I have worked on Embedded systems,Gemini,annoyed,short
What types of software do you use for production planning and scheduling?,MULTI-SELECT,SAP PP; Oracle Production Planning; Microsoft Dynamics 365 for Finance and Operations; Infor LN; Epicor ERP,Microsoft Dynamics 365 for Finance and Operations,Gemini,verbose,short
What types of software do you use for production planning and scheduling?,MULTI-SELECT,SAP PP; Oracle Production Planning; Microsoft Dynamics 365 for Finance and Operations; Infor LN; Epicor ERP,Microsoft Dynamics 365 for Finance and Operations,Gemini,concise,short
What types of software do you use for production planning and scheduling?,MULTI-SELECT,SAP PP; Oracle Production Planning; Microsoft Dynamics 365 for Finance and Operations; Infor LN; Epicor ERP,Microsoft Dynamics 365 for Finance and Operations,Gemini,colloquial,short
What types of software do you use for production planning and scheduling?,MULTI-SELECT,SAP PP; Oracle Production Planning; Microsoft Dynamics 365 for Finance and Operations; Infor LN; Epicor ERP,Microsoft Dynamics 365 for Finance and Operations,Gemini,explanatory,short
What types of software do you use for production planning and scheduling?,MULTI-SELECT,SAP PP; Oracle Production Planning; Microsoft Dynamics 365 for Finance and Operations; Infor LN; Epicor ERP,Microsoft Dynamics 365 for Finance and Operations,Gemini,annoyed,short
What types of software licenses are you familiar with?,MULTI-SELECT,GPL; MIT; Apache 2.0; BSD; Proprietary,GPL is a type of software license,Gemini,verbose,short
What types of software licenses are you familiar with?,MULTI-SELECT,GPL; MIT; Apache 2.0; BSD; Proprietary,GPL is a type of software license,Gemini,concise,short
What types of software licenses are you familiar with?,MULTI-SELECT,GPL; MIT; Apache 2.0; BSD; Proprietary,GPL is the most common license,Gemini,explanatory,short
What types of software licenses are you familiar with?,MULTI-SELECT,GPL; MIT; Apache 2.0; BSD; Proprietary,GPL is the most common type of software license,Gemini,annoyed,short
What types of technology does your company use?,MULTI-SELECT,Cloud computing; Big data analytics; Artificial intelligence; Machine learning; Internet of Things (IoT),IoT,Gemini,concise,short
What types of technology does your company use?,MULTI-SELECT,Cloud computing; Big data analytics; Artificial intelligence; Machine learning; Internet of Things (IoT),IoT,Gemini,explanatory,short
What types of testing frameworks have you used?,MULTI-SELECT,JUnit; Pytest; Jest; Mocha,Jest is a testing framework,Gemini,verbose,short
What types of testing frameworks have you used?,MULTI-SELECT,JUnit; Pytest; Jest; Mocha,Jest is a testing framework,Gemini,concise,short
What types of testing frameworks have you used?,MULTI-SELECT,JUnit; Pytest; Jest; Mocha,JUnit is the most popular testing framework,Gemini,colloquial,short
What types of testing frameworks have you used?,MULTI-SELECT,JUnit; Pytest; Jest; Mocha,JUnit,Gemini,explanatory,short
What types of testing frameworks have you used?,MULTI-SELECT,JUnit; Pytest; Jest; Mocha,Jest is a testing framework,Gemini,annoyed,short
What types of testing have you performed?,MULTI-SELECT,Functional testing; Performance testing; Security testing; Usability testing; Regression testing,Functional testing,Gemini,verbose,short
What types of testing have you performed?,MULTI-SELECT,Functional testing; Performance testing; Security testing; Usability testing; Regression testing,I have performed functional testing,Gemini,concise,short
What types of testing have you performed?,MULTI-SELECT,Functional testing; Performance testing; Security testing; Usability testing; Regression testing,I have performed functional testing,Gemini,explanatory,short
What types of training programs are you interested in?,MULTI-SELECT,Technical skills training; Leadership training; Management training; Communication skills training; Sales training,Communication skills training,Gemini,verbose,short
What types of training programs are you interested in?,MULTI-SELECT,Technical skills training; Leadership training; Management training; Communication skills training; Sales training,I am interested in Communication skills training,Gemini,concise,short
What types of training programs are you interested in?,MULTI-SELECT,Technical skills training; Leadership training; Management training; Communication skills training; Sales training,I am interested in Communication skills training,Gemini,explanatory,short
What types of training programs are you interested in?,MULTI-SELECT,Technical skills training; Leadership training; Management training; Communication skills training; Sales training,I am interested in communication skills training,Gemini,annoyed,short
What version control systems have you used?,MULTI-SELECT,Git; SVN; Mercurial,SVN,Gemini,verbose,short
What version control systems have you used?,MULTI-SELECT,Git; SVN; Mercurial,SVN,Gemini,concise,short
What version control systems have you used?,MULTI-SELECT,Git; SVN; Mercurial,SVN,Gemini,colloquial,short
What version control systems have you used?,MULTI-SELECT,Git; SVN; Mercurial,SVN,Gemini,explanatory,short
What version control systems have you used?,MULTI-SELECT,Git; SVN; Mercurial,SVN,Gemini,annoyed,short
Which marketing channels are you currently using?,MULTI-SELECT,Social Media Marketing; Email Marketing; Search Engine Optimization (SEO); Pay-Per-Click (PPC) Advertising; Content Marketing; Affiliate Marketing,Social Media Marketing,Gemini,verbose,short
Which marketing channels are you currently using?,MULTI-SELECT,Social Media Marketing; Email Marketing; Search Engine Optimization (SEO); Pay-Per-Click (PPC) Advertising; Content Marketing; Affiliate Marketing,Affiliate Marketing,Gemini,concise,short
Which marketing channels are you currently using?,MULTI-SELECT,Social Media Marketing; Email Marketing; Search Engine Optimization (SEO); Pay-Per-Click (PPC) Advertising; Content Marketing; Affiliate Marketing,Social Media Marketing,Gemini,colloquial,short
Which marketing channels are you currently using?,MULTI-SELECT,Social Media Marketing; Email Marketing; Search Engine Optimization (SEO); Pay-Per-Click (PPC) Advertising; Content Marketing; Affiliate Marketing,Affiliate Marketing,Gemini,explanatory,short
Which marketing channels are you currently using?,MULTI-SELECT,Social Media Marketing; Email Marketing; Search Engine Optimization (SEO); Pay-Per-Click (PPC) Advertising; Content Marketing; Affiliate Marketing,Social Media Marketing,Gemini,annoyed,short
Which of these industries do your target customers operate in?,MULTI-SELECT,Healthcare; Finance; Technology; Education; Retail; Manufacturing,Technology,Gemini,verbose,short
Which of these industries do your target customers operate in?,MULTI-SELECT,Healthcare; Finance; Technology; Education; Retail; Manufacturing,Technology,Gemini,concise,short
Which of these industries do your target customers operate in?,MULTI-SELECT,Healthcare; Finance; Technology; Education; Retail; Manufacturing,Technology,Gemini,explanatory,short
Which of these industries do your target customers operate in?,MULTI-SELECT,Healthcare; Finance; Technology; Education; Retail; Manufacturing,Technology,Gemini,annoyed,short
Which operating systems do you use regularly?,MULTI-SELECT,Windows; macOS; Linux; Android; iOS,I use Windows,Gemini,verbose,short
Which operating systems do you use regularly?,MULTI-SELECT,Windows; macOS; Linux; Android; iOS,I use macOS,Gemini,concise,short
Which operating systems do you use regularly?,MULTI-SELECT,Windows; macOS; Linux; Android; iOS,I use macOS,Gemini,colloquial,short
Which operating systems do you use regularly?,MULTI-SELECT,Windows; macOS; Linux; Android; iOS,I use Windows,Gemini,explanatory,short
Which operating systems do you use regularly?,MULTI-SELECT,Windows; macOS; Linux; Android; iOS,I use Windows,Gemini,annoyed,short
What are your key strategies for attracting and retaining skilled workers?,MULTI-SELECT,Competitive compensation and benefits; Training and development opportunities; Opportunities for career advancement; Positive work environment; Employee recognition programs,Competitive compensation and benefits,Gemini,verbose,short
What are your key strategies for attracting and retaining skilled workers?,MULTI-SELECT,Competitive compensation and benefits; Training and development opportunities; Opportunities for career advancement; Positive work environment; Employee recognition programs,Competitive compensation and benefits,Gemini,concise,short
What are your key strategies for attracting and retaining skilled workers?,MULTI-SELECT,Competitive compensation and benefits; Training and development opportunities; Opportunities for career advancement; Positive work environment; Employee recognition programs,Competitive compensation and benefits,Gemini,colloquial,short
What are your key strategies for attracting and retaining skilled workers?,MULTI-SELECT,Competitive compensation and benefits; Training and development opportunities; Opportunities for career advancement; Positive work environment; Employee recognition programs,Competitive compensation and benefits,Gemini,explanatory,short
